派案單號,案件序號,案件來源,專案名稱,業者名稱,業者主業別,業者次業別,行政區,地址,地址備註,稽查日期,表單名稱,稽查結果代碼,稽查結果,FORM_LOG_ID,最後更新日期,CR_DATETIME,UP_DATETIME
A106091200307,8,專案,FDA-106年度市售薯條稽查專案,發現糖咖啡店,餐飲業,一般餐廳,新店區,安民街47號,,20170926,食品現場稽查紀錄表(GHP),A2,複查合格,A106091200307-00008-1-GHP,14:18.4,24:27.6,NULL
A106091200307,9,專案,FDA-106年度市售薯條稽查專案,祥亮行銷事業股份有限公司,物流業,低溫物流業,林口區,宏昌街66號,,20170915,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00009-1-GHP,05:50.3,24:27.6,NULL
A106091200307,10,專案,FDA-106年度市售薯條稽查專案,家樂福樹林店,食品販賣業,大賣場,樹林區,大安路118號,,20170915,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00010-1-GHP,14:46.7,24:27.6,NULL
A106091200307,13,專案,FDA-106年度市售薯條稽查專案,澳洲肉派,餐飲業,一般餐廳,樹林區,大安路118號,,20170915,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00013-1-GHP,05:50.7,24:27.6,NULL
A106091200307,15,專案,FDA-106年度市售薯條稽查專案,卡賀廚房,餐飲業,一般餐廳,淡水區,中山北路2段381巷109號,,20170919,食品現場稽查紀錄表(GHP),B1,不合格,A106091200307-00015-1-GHP,14:47.1,24:27.6,NULL
A106091200307,17,專案,FDA-106年度市售薯條稽查專案,全聯(汐止台五店),食品販賣業,生鮮超市,汐止區,新台五路1段208號B1樓,,20170918,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00017-1-GHP,05:51.0,24:27.6,NULL
A106091200307,18,專案,FDA-106年度市售薯條稽查專案,麥味登汐止仁愛店,餐飲業,速食業,汐止區,仁愛路23號,,20170918,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00018-1-GHP,14:47.4,24:27.6,NULL
A106091200307,19,專案,FDA-106年度市售薯條稽查專案,BURGER KING漢堡王,餐飲業,速食業,板橋區,縣民大道2段7號B1樓,,20170919,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00019-1-GHP,15:19.5,24:27.6,NULL
A106091200307,20,專案,FDA-106年度市售薯條稽查專案,卡賀廚房,餐飲業,一般餐廳,淡水區,中山北路2段381巷109號,,20171006,食品現場稽查紀錄表(GHP),A2,複查合格,A106091200307-00020-1-GHP,13:51.6,24:27.6,NULL
A106091200313,1,民眾檢舉,,無市招中央廚房,餐飲業,中央廚房,新莊區,富國路125號3樓,,20170914,食品現場稽查紀錄表(GHP),B1,不合格,A106091200313-00001-1-GHP,16:26.2,24:27.6,NULL
A106091200314,1,民眾檢舉,,牛乳屋,餐飲業,一般餐廳,新店區,安德街80號,,20170915,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200314-00001-1-GHP,17:29.4,24:27.6,NULL
A106091200317,1,民眾檢舉,,新台裕,物流業,低溫物流業,新莊區,福樂街56巷11號,,20170914,食品現場稽查紀錄表(GHP),B1,不合格,A106091200317-00001-1-GHP,15:19.9,24:27.6,NULL
A106091200317,2,民眾檢舉,,新台裕,物流業,低溫物流業,新莊區,福樂街56巷11號,,20171002,食品現場稽查紀錄表(GHP),A2,複查合格,A106091200317-00002-1-GHP,13:51.3,24:27.6,NULL
A106091200321,1,民眾檢舉,,宏昌食品企業有限公司,食品工廠,肉及加工品,新莊區,中正路544號之3,544之3及4號,20170914,食品現場稽查紀錄表(GHP),B1,不合格,A106091200321-00001-1-GHP,13:51.6,24:27.6,NULL
A106091200321,2,民眾檢舉,,宏昌食品企業有限公司,食品工廠,肉及加工品,新莊區,中正路544號之3,544之3及4號,20171012,食品現場稽查紀錄表(GHP),A2,複查合格,A106091200321-00002-1-GHP,13:51.9,24:27.6,NULL
A106091200323,1,民眾檢舉,,麥當勞新莊富國店,餐飲業,速食業,新莊區,中正路877之5號,,20170913,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200323-00001-1-GHP,17:29.8,24:27.6,NULL
A106091200324,1,民眾檢舉,,鴻利燒臘快餐店,餐飲業,一般餐廳,新店區,三民路81號,,20170914,食品現場稽查紀錄表(GHP),B1,不合格,A106091200324-00001-1-GHP,13:25.6,24:27.6,NULL
A106091200324,2,民眾檢舉,,鴻利燒臘快餐店,餐飲業,一般餐廳,新店區,三民路81號,,20171002,食品現場稽查紀錄表(GHP),B2,複查不合格,A106091200324-00002-1-GHP,23:31.8,24:27.6,NULL
A106091200326,2,民眾檢舉,,BB板燒飯,餐飲業,其他,新莊區,中和街1號1樓,,20170919,食品現場稽查紀錄表(GHP),B1,不合格,A106091200326-00002-1-GHP,16:11.9,24:27.6,NULL
A106091200326,3,民眾檢舉,,BB板燒飯,餐飲業,其他,新莊區,中和街1號1樓,,20171005,食品現場稽查紀錄表(GHP),A2,複查合格,A106091200326-00003-1-GHP,13:52.3,24:27.6,NULL
A106091200327,1,調查及追蹤,,野柳海洋世界,餐飲業,一般餐廳,萬里區,港東路167之3號,,20170918,食品現場稽查紀錄表(GHP),A1,合格,A106091200327-00001-1-GHP,14:48.6,24:27.6,NULL
A106091200328,1,民眾檢舉,,野川韓國食堂,餐飲業,一般餐廳,中和區,中安街20號,,20170914,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200328-00001-1-GHP,17:30.3,24:27.6,NULL
A106091200330,1,民眾檢舉,,威秀影秀股份有限公司新北林口分公司,餐飲業,速食業,林口區,文化三路1段356號3、4樓,,20170913,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200330-00001-1-GHP,14:05.8,24:27.6,NULL
A106091200331,1,專案,106 FDA 二級驗證之三級品管稽查專案計畫,味台食品工業股份有限公司,食品工廠,醬油,三重區,中興南街29號,,20171012,食品現場稽查紀錄表(GHP),B1,不合格,A106091200331-00001-1-GHP,13:53.2,24:27.6,NULL
A106091200331,2,專案,106 FDA 二級驗證之三級品管稽查專案計畫,澎富企業有限公司,食品工廠,罐頭食品,中和區,員山路506之1號3樓,,20170926,食品現場稽查紀錄表(GHP),B1,不合格,A106091200331-00002-1-GHP,15:20.7,24:27.6,NULL
A106091200331,3,專案,106 FDA 二級驗證之三級品管稽查專案計畫,統皓食品股份有限公司五股廠,食品工廠,餐盒食品,五股區,五權路49號3樓,,20171005,食品現場稽查紀錄表(GHP),B1,不合格,A106091200331-00003-1-GHP,13:53.4,24:27.6,NULL
A106091200331,4,專案,106 FDA 二級驗證之三級品管稽查專案計畫,欣和興食品股份有限公司,食品工廠,大豆製品,樹林區,佳園路1段90號,,20171013,食品現場稽查紀錄表(GHP),B1,不合格,A106091200331-00004-1-GHP,23:32.1,24:27.6,NULL
A106091200331,6,專案,106 FDA 二級驗證之三級品管稽查專案計畫,統皓食品股份有限公司五股廠,食品工廠,餐盒食品,五股區,五權路49號3樓,,20171020,食品現場稽查紀錄表(GHP),B2,複查不合格,A106091200331-00006-1-GHP,12:45.5,24:27.6,NULL
A106091200331,7,專案,106 FDA 二級驗證之三級品管稽查專案計畫,味台食品工業股份有限公司,食品工廠,醬油,三重區,中興南街29號,,20171026,食品現場稽查紀錄表(GHP),A2,複查合格,A106091200331-00007-1-GHP,23:32.4,24:27.6,NULL
A106091200331,8,專案,106 FDA 二級驗證之三級品管稽查專案計畫,欣和興食品股份有限公司,食品工廠,大豆製品,樹林區,佳園路1段90號,,20171106,食品現場稽查紀錄表(GHP),A2,複查合格,A106091200331-00008-1-GHP,13:04.9,24:27.6,NULL
A106091200331,9,專案,106 FDA 二級驗證之三級品管稽查專案計畫,澎富企業有限公司,食品工廠,罐頭食品,中和區,員山路506之1號3樓,,20171026,食品現場稽查紀錄表(GHP),A2,複查合格,A106091200331-00009-1-GHP,23:32.7,24:27.6,NULL
A106091300337,1,民眾檢舉,,大興果汁,餐飲業,夜市,永和區,永平路142號,,20170914,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091300337-00001-1-GHP,17:30.7,24:27.6,NULL
A106091300345,1,民眾檢舉,,麥當勞(中和景新),餐飲業,速食業,中和區,景新街430號2樓,430及432號1-2樓,20170914,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091300345-00001-1-GHP,13:52.7,24:27.6,NULL
A106091300366,2,調查及追蹤,,EUGO悠菓手作烘焙,食品工廠,烘焙食品,中和區,連勝街76號,,20170925,食品現場稽查紀錄表(GHP),A2,複查合格,A106091300366-00002-1-GHP,14:19.5,24:27.6,NULL
A106091300372,1,民眾檢舉,,吉得堡早餐店,餐飲業,一般餐廳,板橋區,松柏街92號,,20170915,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091300372-00001-1-GHP,14:49.9,24:27.6,NULL
A106091300373,1,民眾檢舉,,油庫口蚵仔麵線,餐飲業,一般餐廳,板橋區,文化路1段188巷44號,,20170915,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091300373-00001-1-GHP,05:53.6,24:27.6,NULL
A106091300376,2,民眾檢舉,,永勝商行,食品工廠,製冰業,樹林區,俊德街35號,,20170920,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091300376-00002-1-GHP,17:31.4,24:27.6,NULL
A106091300377,1,民眾檢舉,,新雙福豆漿店,餐飲業,一般餐廳,新店區,建國路97巷,巷口,20170918,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091300377-00001-1-GHP,17:31.9,24:27.6,NULL
A106091300378,1,民眾檢舉,,狀元香食品有限公司,食品工廠,肉及加工品,汐止區,大同路1段286巷13號,,20170918,食品現場稽查紀錄表(GHP),B1,不合格,A106091300378-00001-1-GHP,14:43.5,24:27.6,NULL
A106091300378,2,民眾檢舉,,狀元香食品有限公司,食品工廠,肉及加工品,汐止區,大同路1段286巷13號,,20171006,食品現場稽查紀錄表(GHP),A2,複查合格,A106091300378-00002-1-GHP,13:53.9,24:27.6,NULL
A106091400381,1,配合經發局稽查,,民享肉鬆企業有限公司,食品工廠,肉及加工品,土城區,忠義路55巷62號1樓,,20170921,食品現場稽查紀錄表(GHP),B1,不合格,A106091400381-00001-1-GHP,14:19.8,24:27.6,NULL
A106091400381,2,配合經發局稽查,,民享肉鬆企業有限公司,食品工廠,肉及加工品,土城區,忠義路55巷62號1樓,,20170928,食品現場稽查紀錄表(GHP),A2,複查合格,A106091400381-00002-1-GHP,13:54.2,24:27.6,NULL
A106091400389,2,民眾檢舉,,華益食品行,其他一般食品製造業,烘焙食品,中和區,員山路343號,,20170919,食品現場稽查紀錄表(GHP),B1,不合格,A106091400389-00002-1-GHP,14:11.2,24:27.6,NULL
A106091400392,1,調查及追蹤,,貝諾有限公司,食品工廠,烘焙食品,三重區,光復路2段88巷33號1樓,,20170915,食品現場稽查紀錄表(GHP),B1,不合格,A106091400392-00001-1-GHP,14:35.0,24:27.6,NULL
A106091400392,2,調查及追蹤,,驊珍食品有限公司,其他一般食品製造業,烘焙食品,三重區,重新路1段99號,,20170914,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091400392-00002-1-GHP,16:31.9,24:27.6,NULL
A106091400392,3,調查及追蹤,,茹美食品有限公司,食品工廠,烘焙食品,板橋區,國慶路27號,,20170915,食品現場稽查紀錄表(GHP),B1,不合格,A106091400392-00003-1-GHP,14:35.3,24:27.6,NULL
A106091400392,4,調查及追蹤,,高師傅菓子工房,食品工廠,烘焙食品,新店區,寶橋路154巷2號3樓,,20170919,食品現場稽查紀錄表(GHP),B1,不合格,A106091400392-00004-1-GHP,14:35.7,24:27.6,NULL
A106091400392,6,調查及追蹤,,雅聖食品行,其他一般食品製造業,烘焙食品,土城區,裕生路53號,,20170914,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091400392-00006-1-GHP,16:32.3,24:27.6,NULL
A106091400392,8,調查及追蹤,,一鄉西點蛋糕店,其他一般食品製造業,烘焙食品,新莊區,民本街16號1樓,,20170915,食品現場稽查紀錄表(GHP),B1,不合格,A106091400392-00008-1-GHP,14:36.1,24:27.6,NULL
A106091400392,9,調查及追蹤,,茹美食品有限公司,食品工廠,烘焙食品,板橋區,國慶路27號,,20171005,食品現場稽查紀錄表(GHP),A2,複查合格,A106091400392-00009-1-GHP,13:20.4,24:27.6,NULL
A106091400392,10,調查及追蹤,,一鄉西點蛋糕店,其他一般食品製造業,烘焙食品,新莊區,民本街16號1樓,,20171005,食品現場稽查紀錄表(GHP),A2,複查合格,A106091400392-00010-1-GHP,18:06.6,24:27.6,NULL
A106091400392,11,調查及追蹤,,高師傅菓子工房,食品工廠,烘焙食品,新店區,寶橋路154巷2號3樓,,20171011,食品現場稽查紀錄表(GHP),B2,複查不合格,A106091400392-00011-1-GHP,13:20.7,24:27.6,NULL
A106091400392,12,調查及追蹤,,貝諾有限公司,食品工廠,烘焙食品,三重區,光復路2段88巷33號1樓,,20171002,食品現場稽查紀錄表(GHP),A2,複查合格,A106091400392-00012-1-GHP,13:20.9,24:27.6,NULL
A106091400393,1,民眾檢舉,,漢堡大師早餐吧,餐飲業,一般餐廳,中和區,中安街56號,,20170915,食品現場稽查紀錄表(GHP),B1,不合格,A106091400393-00001-1-GHP,15:21.5,24:27.6,NULL
A106091400393,2,民眾檢舉,,漢堡大師早餐吧,餐飲業,一般餐廳,中和區,中安街56號,,20170930,食品現場稽查紀錄表(GHP),A2,複查合格,A106091400393-00002-1-GHP,13:54.5,24:27.6,NULL
A106091400416,1,民眾檢舉,,Q burger(永展早餐店),餐飲業,一般餐廳,新莊區,建中街86號,,20170919,食品現場稽查紀錄表(GHP),B1,不合格,A106091400416-00001-1-GHP,16:12.2,24:27.6,NULL
A106091400416,2,民眾檢舉,,Q burger(永展早餐店),餐飲業,一般餐廳,新莊區,建中街86號,,20171005,食品現場稽查紀錄表(GHP),A2,複查合格,A106091400416-00002-1-GHP,13:54.8,24:27.6,NULL
A106091400417,1,調查及追蹤,,無市招,食品販賣業,傳統市場攤商,樹林區,保安街1段16巷14號,隔壁攤,20170915,食品現場稽查紀錄表(GHP),B1,不合格,A106091400417-00001-1-GHP,14:20.1,24:27.6,NULL
A106091400417,2,調查及追蹤,,無市招雞肉攤,食品販賣業,傳統市場攤商,樹林區,保安街1段16巷14號,隔壁攤,20170928,食品現場稽查紀錄表(GHP),A2,複查合格,A106091400417-00002-1-GHP,15:22.5,24:27.6,NULL
A106091500427,1,民眾檢舉,,無市招攤商,食品販賣業,市場攤販,中和區,連城路265巷1號,,20170920,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091500427-00001-1-GHP,17:32.3,24:27.6,NULL
A106091500434,3,專案,106年度地下工廠稽查專案,隆記豆腐店,地下工廠,大豆製品,汐止區,環河街185巷20之1號,,20170925,食品現場稽查紀錄表(GHP),B1,不合格,A106091500434-00003-1-GHP,14:01.0,24:27.6,NULL
A106091500434,5,專案,106年度地下工廠稽查專案,隆記豆腐店,地下工廠,大豆製品,汐止區,環河街185巷20之1號,,20171025,食品現場稽查紀錄表(GHP),B2,複查不合格,A106091500434-00005-1-GHP,15:48.2,24:27.6,NULL
A106091500446,2,民眾檢舉,,古早味切仔麵,餐飲業,攤販業,蘆洲區,信義路200號,200號轉角,20170919,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091500446-00002-1-GHP,17:32.7,24:27.6,NULL
A106091500446,3,民眾檢舉,,綺亦美食小吃店,餐飲業,一般餐廳,蘆洲區,信義路279號,,20170921,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091500446-00003-1-GHP,17:33.0,24:27.6,NULL
A106091200307,1,專案,FDA-106年度市售薯條稽查專案,愛買板橋南雅店,食品販賣業,大賣場,板橋區,貴興路101號,,20170913,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00001-1-GHP,14:18.0,24:27.6,NULL
A106091200307,2,專案,FDA-106年度市售薯條稽查專案,家樂福,食品販賣業,大賣場,新店區,中興路3段1號,,20170913,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00002-1-GHP,05:48.0,24:27.6,NULL
A106091200307,3,專案,FDA-106年度市售薯條稽查專案,美式早餐屋蘆洲和平路店,餐飲業,一般餐廳,蘆洲區,和平路136之1號,,20170914,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00003-1-GHP,05:48.4,24:27.6,NULL
A106091200307,4,專案,FDA-106年度市售薯條稽查專案,發現糖咖啡店,餐飲業,一般餐廳,新店區,安民街47號,,20170914,食品現場稽查紀錄表(GHP),B1,不合格,A106091200307-00004-1-GHP,15:19.0,24:27.6,NULL
A106091200307,5,專案,FDA-106年度市售薯條稽查專案,鄉村食品股份有限公司,物流業,低溫物流業,五股區,五工一路131號,,20170915,食品現場稽查紀錄表(GHP),A3,輔導改善,A106091200307-00005-1-GHP,05:49.2,24:27.6,NULL
A106060700270,3,民眾檢舉,,小吳油條店,其他一般食品製造業,其他食品製造業,蘆洲區,復興路347之1號,對面,20170614,食品現場稽查紀錄表(GHP),B1,不合格,A106060700270-00003-1-GHP,15:52.0,24:27.6,NULL
A106060700279,1,民眾檢舉,,金山農會超市,食品販賣業,生鮮超市,金山區,中山路232號,,20170614,食品現場稽查紀錄表(GHP),B1,不合格,A106060700279-00001-1-GHP,14:58.9,24:27.6,NULL
A106060700279,2,民眾檢舉,,金山農會超市,食品販賣業,生鮮超市,金山區,中山路232號,,20170712,食品現場稽查紀錄表(GHP),A2,複查合格,A106060700279-00002-1-GHP,25:09.0,24:27.6,NULL
A106060800296,1,民眾檢舉,人民陳情(新北市),親民食品有限公司三重廠,食品工廠,烘焙食品,三重區,光復路1段82之7號3樓,及82之8號,20170609,食品現場稽查紀錄表(GHP),B1,不合格,A106060800296-00001-1-GHP,13:55.4,24:27.6,NULL
A106060800296,3,民眾檢舉,人民陳情(新北市),親民食品有限公司三重廠,食品工廠,烘焙食品,三重區,光復路1段82之7號3樓,及82之8號,20170627,食品現場稽查紀錄表(GHP),A2,複查合格,A106060800296-00003-1-GHP,15:13.4,24:27.6,NULL
A106060800300,1,民眾檢舉,,Tres Bien 蛋糕店,其他一般食品製造業,烘焙食品,板橋區,文化路1段142號,,20170609,食品現場稽查紀錄表(GHP),A3,輔導改善,A106060800300-00001-1-GHP,14:22.4,24:27.6,NULL
A106060800304,1,配合FDA稽查,,韋樺有限公司深坑廠,食品工廠,製粉業,深坑區,北深路3段155巷17號8樓,,20170612,食品現場稽查紀錄表(GHP),A1,合格,A106060800304-00001-1-GHP,14:23.0,24:27.6,NULL
A106060800310,1,民眾檢舉,,大象麵包,其他一般食品製造業,烘焙食品,新莊區,中港路303號,,20170609,食品現場稽查紀錄表(GHP),B1,不合格,A106060800310-00001-1-GHP,15:24.0,24:27.6,NULL
A106060800310,2,民眾檢舉,,大象麵包,其他一般食品製造業,烘焙食品,新莊區,中港路303號,,20170703,食品現場稽查紀錄表(GHP),A2,複查合格,A106060800310-00002-1-GHP,15:13.9,24:27.6,NULL
A106060800313,1,民眾檢舉,,義峰食品股份有限公司,食品工廠,其他榖類食品,土城區,忠義路55巷54號,,20170609,食品現場稽查紀錄表(GHP),B1,不合格,A106060800313-00001-1-GHP,24:41.7,24:27.6,NULL
A106060800313,2,民眾檢舉,,義峰食品股份有限公司,食品工廠,其他榖類食品,土城區,忠義路55巷54號,,20170628,食品現場稽查紀錄表(GHP),A2,複查合格,A106060800313-00002-1-GHP,15:14.4,24:27.6,NULL
A106060800314,1,民眾檢舉,,東旺咖啡冷飲店,餐飲業,一般餐廳,樹林區,學勤路259號,,20170613,食品現場稽查紀錄表(GHP),B1,不合格,A106060800314-00001-1-GHP,19:26.9,24:27.6,NULL
A106060800314,2,民眾檢舉,,東旺咖啡冷飲店,餐飲業,一般餐廳,樹林區,學勤路259號,,20170622,食品現場稽查紀錄表(GHP),A2,複查合格,A106060800314-00002-1-GHP,15:14.9,24:27.6,NULL
A106060800315,1,調查及追蹤,,逸馨烘培坊,其他一般食品製造業,烘焙食品,永和區,福和路261號1樓,,20170614,食品現場稽查紀錄表(GHP),B1,不合格,A106060800315-00001-1-GHP,19:27.5,24:27.6,NULL
A106060800315,2,調查及追蹤,,逸馨烘培坊,其他一般食品製造業,烘焙食品,永和區,福和路261號1樓,,20170623,食品現場稽查紀錄表(GHP),B2,複查不合格,A106060800315-00002-1-GHP,16:04.0,24:27.6,NULL
A106060800316,1,民眾檢舉,,小島泰式料理,餐飲業,一般餐廳,蘆洲區,長榮路693號,,20170608,食品現場稽查紀錄表(GHP),B1,不合格,A106060800316-00001-1-GHP,19:18.6,24:27.6,NULL
